sample,step,orbits,t,rel_energy_err,rel_angmom_err,rel_pos_err,rel_vel_err,rel_phase_err
0,0,0.0,0.0,0.0,0.0,1.68371e-72,1.55498e-61,1.54868e-73
1,100000,1953.060246,12265.308319952938365,1.16907e-14,3.18058e-15,1.99753e-10,3.49799e-10,2.12778e-11
2,200000,3906.16620614,24530.903726807499063,3.36483e-14,9.84634e-15,5.55839e-10,5.63445e-10,8.73841e-11
3,300000,5859.44215529,36797.566672472136984,2.84926e-14,5.71136e-15,6.374e-10,4.90828e-10,1.72504e-10
4,400000,7812.82575206,49064.905650103235717,2.56698e-14,4.99621e-15,1.54212e-9,1.52383e-9,2.48605e-10
5,500000,9765.94234486,61330.567830581297384,3.1274e-14,7.25782e-15,3.03454e-9,5.40816e-9,3.20071e-10
6,600000,11719.0096438,73595.920443445011876,4.07318e-14,7.70468e-15,4.65729e-9,1.06529e-8,4.30504e-10
7,700000,13672.080821,85861.297411825091631,3.82916e-14,7.5957e-15,4.77528e-9,7.29483e-9,5.51541e-10
8,800000,15625.2089793,98127.032223713986252,4.393e-14,9.48012e-15,3.78178e-9,3.41851e-9,6.75366e-10
9,900000,17578.59434,110394.38227917819887,3.98198e-14,8.72674e-15,3.01031e-9,2.32115e-9,7.89107e-10
10,1000000,19531.8649263,122661.01154621336195,3.77185e-14,9.53668e-15,6.31435e-9,7.19916e-9,8.94478e-10
11,1100000,21484.9612467,134926.54641465130028,3.97036e-14,9.09075e-15,1.02201e-8,2.06034e-8,1.00812e-9
12,1200000,23438.0255424,147191.8801672807903,2.98037e-14,6.84151e-15,1.17621e-8,2.54802e-8,1.11766e-9
13,1300000,25391.1045853,159457.30653238388535,3.51418e-14,7.42138e-15,9.66739e-9,1.2808e-8,1.22486e-9
14,1400000,27344.2642235,171723.2390401568457,4.15234e-14,7.40318e-15,6.51615e-9,5.38498e-9,1.33956e-9
15,1500000,29297.7042198,183990.93220918995802,3.93887e-14,8.12587e-15,6.58877e-9,5.28184e-9,1.45143e-9
16,1600000,31250.8959035,196257.06596391873913,3.41492e-14,7.93705e-15,1.23286e-8,1.63766e-8,1.559e-9
17,1700000,33203.9783476,208522.51368922757175,3.03743e-14,5.44811e-15,1.74785e-8,3.85179e-8,1.64632e-9
18,1800000,35157.0423455,220787.84557132119111,3.56768e-14,5.49513e-15,1.74746e-8,3.44557e-8,1.74423e-9
19,1900000,37110.1327655,233053.34338506576708,3.37917e-14,5.34845e-15,1.30434e-8,1.50235e-8,1.83294e-9
20,2000000,39063.3384968,245319.56535964735734,2.50233e-14,1.48411e-15,8.03744e-9,6.28845e-9,1.91933e-9
21,2100000,41016.7755329,257587.23993885380939,3.88926e-14,5.12711e-15,1.07767e-8,9.44466e-9,2.00691e-9
22,2200000,42969.9212958,269853.08530870105601,4.39479e-14,7.05642e-15,1.8604e-8,2.88076e-8,2.13065e-9
23,2300000,44922.994377,282118.47423412304015,4.87504e-14,9.75438e-15,2.45074e-8,5.64154e-8,2.25815e-9
24,2400000,46876.0606996,294383.82071524837536,4.6683e-14,1.04688e-14,2.24956e-8,3.92763e-8,2.40068e-9
25,2500000,48829.1670964,306649.4188647053126,4.55342e-14,1.05532e-14,1.61819e-8,1.63541e-8,2.55099e-9
26,2600000,50782.4451976,318916.09532487863088,3.54551e-14,7.29505e-15,9.85078e-9,7.58282e-9,2.6705e-9
27,2700000,52735.826791,331183.4217216907676,3.46677e-14,8.57024e-15,1.72533e-8,1.71058e-8,2.77291e-9
28,2800000,54688.9428159,343449.08033581648393,3.92104e-14,1.22482e-14,2.7473e-8,4.91237e-8,2.89286e-9
29,2900000,56642.0100127,355714.43230678046422,3.35784e-14,6.92167e-15,3.2319e-8,7.38679e-8,2.9885e-9
30,3000000,58595.0813404,367979.81022067916174,2.58648e-14,5.30089e-15,2.65254e-8,4.03802e-8,3.06951e-9
31,3100000,60548.2101183,380245.5489235400525,1.82282e-14,1.85982e-15,1.74883e-8,1.57662e-8,3.13232e-9
32,3200000,62501.5976429,392512.91256867021161,1.15531e-14,2.61015e-15,1.21298e-8,9.35779e-9,3.16908e-9
33,3300000,64454.8657299,404779.52613949430731,1.90123e-14,3.19532e-15,2.26881e-8,2.59619e-8,3.2054e-9
34,3400000,66407.9616633,417045.05857790392402,2.10971e-14,5.02395e-15,3.31072e-8,6.69141e-8,3.26151e-9
35,3500000,68361.0259226,429310.3921018555306,2.55039e-14,7.51093e-15,3.49132e-8,7.54921e-8,3.32037e-9
36,3600000,70314.1051901,441575.81987766633715,2.64528e-14,8.63523e-15,2.67134e-8,3.52675e-8,3.39182e-9
37,3700000,72267.2657181,453841.7579729936536,4.34987e-14,1.34539e-14,1.70273e-8,1.40437e-8,3.51167e-9
38,3800000,74220.7062282,466109.45436890692733,3.74794e-14,1.43764e-14,1.65439e-8,1.32869e-8,3.63027e-9
39,3900000,76173.8965552,478375.57960333873632,4.54538e-14,1.83775e-14,2.97234e-8,3.9633e-8,3.74992e-9
40,4000000,78126.9787322,490641.02565090790806,4.63108e-14,1.94444e-14,4.12102e-8,9.09623e-8,3.87867e-9
